project,TARGET_CLASS,test-name,cohesion,coupling
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8236694933583444,0.20735556855515447
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8012092149783283,0.2744932199128985
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8101757098926388,0.24627327050057782
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.865869511070255,0.2047057964389887
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8851684012282223,0.11268450007232456
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.886636715929633,0.13281994358310978
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8568583426111718,0.1928669850197976
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8300883850304218,0.2695857526583239
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.7673897316896392,0.21056896162169483
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8619975918791292,0.23023748750288628
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8493436689372029,0.15560071126554262
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8295194983521,0.2658918803683545
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8655015485475667,0.13271234374663052
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8174388594669092,0.12754437608229863
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.7946862182231067,0.25829913988616693
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test20,0.8222988373988587,0.20598649240309594
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test21,0.8191501418831089,0.20981092283753966
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test22,0.8443940672178759,0.055000717438619944
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test23,0.8511485535028269,0.0976117045317308
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test24,0.8180620394167031,0.17205532399207532
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.6603807142799607,0.31392560608108494
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.8228104902261605,0.04542537557667357
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.68680287648059,0.2819713721117762
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.7421257401456411,0.24874438722343697
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.8350751664984566,0.19496194478575324
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8249780047299377,0.1614441813829903
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8676593352102407,0.14133969946975272
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8627441015951702,0.2374581321319838
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.874557392191671,0.17026838321068904
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8785904745178799,0.2533233725905008
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.85262380350001,0.259489581540354
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8481855882845223,0.278572516499533
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8382710581694196,0.2910030822196999
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8481855882845223,0.2632666364135576
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8428029686492493,0.23165797256457876
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8717538159849203,0.208318283575504
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8161963763692719,0.2763649793094673
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8591174762952464,0.12747568006770593
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.8525093550583043,0.09206331635145783
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.8025457865335572,0.19783643018754757
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8769744067705705,0.08905586212812615
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.7190896803701838,0.2184096213468322
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.8068114683120489,0.07646442821693178
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8566128728120952,0.20077886176545218
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8651688259937487,0.14661260732091871
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8896014191038762,0.18935470626843642
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.772130544878401,0.23727468298844856
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8413877297465586,0.28987145903311295
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8810783284847931,0.1427462876318973
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8694947185060379,0.13318984903255734
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8651688259937487,0.14735161314263215
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8725360353100686,0.14262980593887103
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.855048619882174,0.21898858884203828
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8557524317383193,0.23777213853351195
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8480953179140411,0.24087429058432955
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8589847855941866,0.16864277752331902
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8480953179140411,0.2408742905843296
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8278287044301686,0.195041877986882
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.851371969416082,0.18553630083994715
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.5,0.20595703585715566
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8445288336820997,0.22432795222616742
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.8531851886692607,0.08074064655861189
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.7290897188284603,0.2804193363822607
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7400509541417029,0.19069383936774484
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8280102345553634,0.15268014951035155
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8820709102432049,0.14348885230490194
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.8780215554468818,0.17510435795449786
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8015683998384899,0.1919509642755696
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8738871108368467,0.22245126226790748
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8263489551441096,0.24714750619661296
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8975730225451231,0.16874458676316087
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8931774982253617,0.17616646153358148
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.9033781270046678,0.14606498262843992
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8983943472420782,0.14010062771532947
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8801270993044024,0.12630460733414936
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8992331058792493,0.13574215134145293
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8822958204437799,0.10128501689140473
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.8728451526242669,0.03187400782420565
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.6628170488839409,0.2273301084582423
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.7863412973479419,0.1765222157614102
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.7737481428595091,0.06662980055823711
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.8503509217485112,0.14723984911193955
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8387617166771599,0.1989793319943955
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8200450120369996,0.18068516965467363
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8608976025614071,0.17106775784392428
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.8812482445724398,0.16907536703990553
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.832909106402808,0.19546983126472717
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8764663335631591,0.11644366747718274
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8833370832494997,0.12920787073928391
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8568255920309207,0.139267805504727
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.843338288819409,0.09060256563874855
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8472720991631109,0.13997346760801763
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8092787953103002,0.1558445595073036
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.821942995799107,0.2440162612325024
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8134292054996515,0.09293891791685975
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8246691518307869,0.05296081364196242
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8338532161438734,0.15864598013679557
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.8607772519040753,0.0891997838386048
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.7676584403405459,0.2729880961996765
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.7859375,0.19029603488131433
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.876632272177445,0.15920677332333785
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.5223719867769214,0.25278779040009647
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7491566227959168,0.20813868089190507
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8702752040962898,0.14710799107326644
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8657162565433281,0.24717733555084115
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.846264186930586,0.1755125770457469
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.831020980945324,0.25267449621437055
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8577682437628339,0.12823918147278957
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8305421898068358,0.23461290581611483
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8348830278952709,0.16844160618938023
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8201098489227211,0.20187758613620302
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8526736496786015,0.2720589364725512
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8584475343153121,0.22385579572809075
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.810570184988286,0.20225651669994316
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8469698902195839,0.2561496197852899
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8454902911410236,0.18597780519949594
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8392625372020088,0.18217577511153368
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.7047528609031721,0.2868907729384296
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.7942343108887943,0.26230371861288676
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.821188361767597,0.22767451917243614
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.6666666666666667,0.11445334150248744
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.75,0.27743449107509627
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8214412217905821,0.2145326451659145
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.6306425906076343,0.2192981070524906
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.7714625078124938,0.26748127266058247
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.8237471920604733,0.18312066589342857
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8320453139933202,0.2508688138176334
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.7182294645140407,0.27743449107509627
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8041324831927437,0.08990009158189968
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8871502505881534,0.24785113358796595
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8060450836339423,0.256988849970298
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8605261216654781,0.16841469122551173
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8595324850968814,0.17192573326080124
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8757989327548741,0.14867805755702868
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8757808605815013,0.11763104035019294
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8829969774043918,0.16038783526910413
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.843813069793231,0.2145326451659145
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test20,0.8657718676142843,0.15922963407363844
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test21,0.8712755073741106,0.16101919322436925
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test22,0.8787645502571205,0.15706359543582543
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test23,0.8200156102402296,0.1994991124215878
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test24,0.8093125358155722,0.23564196072728644
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test25,0.8520131646899963,0.1430928147037515
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test26,0.8480670271295945,0.1873440212672204
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.7407249211156337,0.3160891251356254
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.6666666666666667,0.2866722943946958
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8065613088158109,0.2937210488568358
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.6636053401734556,0.2726684698625056
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.8082875212328413,0.24516917897799737
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.8474178968558896,0.21693939505718102
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8439159060838232,0.18658085821577952
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.6435033361655269,0.19829980467138278
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.8735015909767431,0.11358869953613669
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.856913219384012,0.2224273393243689
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8705927286724835,0.2599047983833159
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8472085585549364,0.13522660467956993
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8106321420400695,0.2334660591342686
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8997408789103118,0.06632666575927047
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.863620542930556,0.22183105124593328
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.854821409925651,0.18611779902549058
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8587999582288839,0.1501961578854443
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8304166330866737,0.15138616310811565
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8871947527751971,0.10295339096870909
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.7860307543384356,0.2640510726820452
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.5,0.20466284774970278
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8450745767823183,0.24849092296593372
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.7140030616253616,0.19599250352775363
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.7839568943169438,0.21497109896475428
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7892110776071501,0.23526353728521715
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.7869622123972635,0.16234480275451915
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.7423285448508472,0.04214252208714726
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.7336827034751552,0.23414859298588553
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.7219131412064718,0.296504961140526
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8409324049380038,0.177678655773321
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.9001102156476298,0.18878474081031388
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8742474504038918,0.25404541077327714
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8703206225481595,0.17900764307957884
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8391046590036926,0.19817120923134396
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8796796863980487,0.1436301093172061
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.868374902450402,0.07198917206079923
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8342908833167786,0.1488197137608179
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8415901518662222,0.14724964679709301
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8371947573367923,0.1943832436402277
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test20,0.8585675295831314,0.18251779254589864
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test21,0.832516573416372,0.23941806532201115
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test22,0.8586854080980137,0.24263422047152078
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test23,0.8245923041729747,0.16892538272059193
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test24,0.8713747982081409,0.16978910872581013
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test25,0.8663075254329208,0.1590612161920984
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test26,0.818136455560409,0.173051628838513
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.75,0.23496730146952377
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.7919863890608327,0.21116838195173632
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8370663985267585,0.06779061679350196
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.8454510104344665,0.2476471439086714
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.8453197838609092,0.09650341250828681
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7537327305971323,0.17612300139428694
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.7734767206469534,0.1604324259053507
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8713540701296707,0.0881118388790594
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.8563682455390074,0.2307400791846876
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8765885075710702,0.12084641157031323
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8784341970691456,0.11067883614007056
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8480119307746627,0.07913941465819904
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8687470235589234,0.2428007725103194
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8743209143073702,0.10056824640492888
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8801311766953899,0.22579539213787353
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8245440211227981,0.17879959992610853
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8686781537481951,0.22108854450637266
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8296123892887995,0.16959237483564338
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8184558813244511,0.2800747982649357
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8312888201563136,0.24798705763860834
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test20,0.7983297315765412,0.21116838195173634
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test21,0.8377195737856484,0.17576450883412703
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test22,0.8475147187175134,0.241150525573771
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test23,0.8506755690159583,0.22285918802583018
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test24,0.8297225018533146,0.24250050217633587
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test25,0.8338532161438734,0.24250050217633587
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.8075837214625615,0.21156069240789888
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.6837489616027889,0.2540986088358494
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8550947790790756,0.17626816902734196
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.8501942037192317,0.1686197508443227
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.6666666666666667,0.20681654458985668
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7959168285411165,0.20302618511864523
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.8426292952750526,0.2219382925122172
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.8541314978589848,0.1843940786532655
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.881185787955679,0.14037568236300432
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.8736481469267277,0.1477508768623835
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8302942045058916,0.23023110235293712
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8841338509770379,0.203464993737597
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8407231348001328,0.07855851696754017
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8472872144315784,0.14999323774506496
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8406276861870687,0.2912134749660455
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8759434342976071,0.1631846925727056
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.8817356380353982,0.13763040843642257
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.8289842035269568,0.22510735402381574
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.8266992628055423,0.12389920531179216
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.8817356380353982,0.17562606095274302
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test20,0.8456094995324183,0.15298543229173567
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test21,0.8469055418597191,0.21099291510385176
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test22,0.8255410328297308,0.17358579028398366
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test23,0.8090954862176888,0.2115606924078988
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test24,0.8278712852817494,0.1522655634192721
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.8462460532717129,0.26695657430953695
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.8600400581461879,0.20780363955726405
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8059286932588676,0.21684721558299463
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.6941977909667469,0.1940105396984927
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.7915006487281601,0.17841211607351126
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7887333751508075,0.21347938162340516
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.7670967653994677,0.16931715954475599
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.743889703540777,0.18370461727391374
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.5,0.20164171883306695
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test09,0.883913402121985,0.17283160270567155
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test10,0.8415355858772647,0.21465807750312488
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test11,0.8216075847388564,0.1562369398751175
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test12,0.8364216952408661,0.22944036264287987
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test13,0.8340635136073083,0.2735697626621831
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test14,0.8391540795795034,0.2019439718426861
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test15,0.8358881551545365,0.27788097725371347
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test16,0.796868420957249,0.20032878684782046
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test17,0.7268995925395793,0.14633364153984701
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test18,0.6032574498181851,0.15914271761760504
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test19,0.5,0.17686157852010467
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test00,0.6314275106495582,0.19848058543526909
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test01,0.8362120809150746,0.31567895201079
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test02,0.8097979745424236,0.19147001938935485
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test03,0.8164897220885081,0.059123913048528584
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test04,0.6614132498495726,0.3014674556939282
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test05,0.7281614331441906,0.27107497578924566
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test06,0.7983307958929016,0.3172029808255422
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test07,0.831347452834793,0.1037489346665835
107_weka,weka.classifiers.bayes.NaiveBayesMultinomialText,test08,0.692383695574114,0.3265524128147191
