project,test-suite,test-method,production-class,isEagerTest
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test08,net.kencochrane.a4j.file.FileUtil,0.48
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test09,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test10,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test11,net.kencochrane.a4j.file.FileUtil,0.52
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test12,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.DAO.Product_ESTest,test0,net.kencochrane.a4j.DAO.Product,0.0
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test00,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test01,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test02,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test03,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test04,net.kencochrane.a4j.file.FileUtil,0.24
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test05,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test06,net.kencochrane.a4j.file.FileUtil,0.36
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test07,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test08,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test09,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test10,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test11,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test12,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test13,net.kencochrane.a4j.file.FileUtil,0.48
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test14,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.DAO.Product_ESTest,test0,net.kencochrane.a4j.DAO.Product,0.0
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test00,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test01,net.kencochrane.a4j.file.FileUtil,0.16
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test02,net.kencochrane.a4j.file.FileUtil,0.12
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test03,net.kencochrane.a4j.file.FileUtil,0.48
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test04,net.kencochrane.a4j.file.FileUtil,0.12
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test05,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test06,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test07,net.kencochrane.a4j.file.FileUtil,0.36
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test08,net.kencochrane.a4j.file.FileUtil,0.08
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test09,net.kencochrane.a4j.file.FileUtil,0.0
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test10,net.kencochrane.a4j.file.FileUtil,0.08
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test11,net.kencochrane.a4j.file.FileUtil,0.48
2_a4j,net.kencochrane.a4j.DAO.Product_ESTest,test0,net.kencochrane.a4j.DAO.Product,0.0
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test0,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test1,net.kencochrane.a4j.file.FileUtil,0.16
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test2,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test3,net.kencochrane.a4j.file.FileUtil,0.12
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test4,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test5,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test6,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test7,net.kencochrane.a4j.file.FileUtil,0.36
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test8,net.kencochrane.a4j.file.FileUtil,0.36
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test9,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.DAO.Product_ESTest,test0,net.kencochrane.a4j.DAO.Product,0.0
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test00,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test01,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test02,net.kencochrane.a4j.file.FileUtil,0.16
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test03,net.kencochrane.a4j.file.FileUtil,0.24
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test04,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test05,net.kencochrane.a4j.file.FileUtil,0.24
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test06,net.kencochrane.a4j.file.FileUtil,0.32
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test07,net.kencochrane.a4j.file.FileUtil,0.28
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test08,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test09,net.kencochrane.a4j.file.FileUtil,0.4
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test10,net.kencochrane.a4j.file.FileUtil,0.36
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test11,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test12,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test13,net.kencochrane.a4j.file.FileUtil,0.12
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test14,net.kencochrane.a4j.file.FileUtil,0.44
2_a4j,net.kencochrane.a4j.file.FileUtil_ESTest,test15,net.kencochrane.a4j.file.FileUtil,0.48
2_a4j,net.kencochrane.a4j.DAO.Product_ESTest,test0,net.kencochrane.a4j.DAO.Product,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.3333333333333333
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.3333333333333333
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.3333333333333333
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.3333333333333333
74_fixsuite,org.fixsuite.message.Library_ESTest,test2,org.fixsuite.message.Library,0.3333333333333333
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test0,org.fixsuite.message.Library,0.5
74_fixsuite,org.fixsuite.message.Library_ESTest,test1,org.fixsuite.message.Library,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test00,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test01,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test02,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test03,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test04,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test05,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test06,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test07,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test08,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test09,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test10,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test11,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test12,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test13,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test14,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test15,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test16,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test17,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test18,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test19,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test20,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test21,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test00,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test01,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test02,com.ib.client.EWrapperMsgGenerator,0.2571428571428571
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test03,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test04,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test05,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test06,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test07,com.ib.client.EWrapperMsgGenerator,0.4
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test08,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test09,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test10,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test11,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test12,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test13,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test14,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test15,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test16,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test17,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test18,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test19,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test00,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test01,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test02,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test03,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test04,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test05,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test06,com.ib.client.EWrapperMsgGenerator,0.2571428571428571
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test07,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test08,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test09,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test10,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test11,com.ib.client.EWrapperMsgGenerator,0.3142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test12,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test13,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test14,com.ib.client.EWrapperMsgGenerator,0.2571428571428571
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test15,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test16,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test17,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test18,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test19,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test20,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test21,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test22,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test23,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test24,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test25,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test26,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test27,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test00,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test01,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test02,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test03,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test04,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test05,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test06,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test07,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test08,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test09,com.ib.client.EWrapperMsgGenerator,0.2857142857142857
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test10,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test11,com.ib.client.EWrapperMsgGenerator,0.34285714285714286
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test12,com.ib.client.EWrapperMsgGenerator,0.2571428571428571
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test13,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test14,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test15,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test16,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test17,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test18,com.ib.client.EWrapperMsgGenerator,0.0
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test19,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test00,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test01,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test02,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test03,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test04,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test05,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test06,com.ib.client.EWrapperMsgGenerator,0.11428571428571428
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test07,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test08,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test09,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test10,com.ib.client.EWrapperMsgGenerator,0.17142857142857143
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test11,com.ib.client.EWrapperMsgGenerator,0.37142857142857144
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test12,com.ib.client.EWrapperMsgGenerator,0.22857142857142856
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test13,com.ib.client.EWrapperMsgGenerator,0.14285714285714285
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test14,com.ib.client.EWrapperMsgGenerator,0.2571428571428571
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test15,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test16,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test17,com.ib.client.EWrapperMsgGenerator,0.2
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test18,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test19,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test20,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test21,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test22,com.ib.client.EWrapperMsgGenerator,0.08571428571428572
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test23,com.ib.client.EWrapperMsgGenerator,0.05714285714285714
1_tullibee,com.ib.client.EWrapperMsgGenerator_ESTest,test24,com.ib.client.EWrapperMsgGenerator,0.0
