TARGET_CLASS,criterion,configuration_id,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Random_Seed,BranchCoverage,CoverageEntropy
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,254,1,1516,95,96,670002,15,15,339,339,1020,0.5247933884297521,2.2746065467761847
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,278,2,2380,134,135,675897,19,19,368,368,1025,0.5743801652892562,2.162826128398326
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,284,2,1916,107,108,674676,24,24,553,553,1014,0.5867768595041323,2.1720597806266606
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,257,1,1705,101,102,680316,18,18,369,369,1005,0.53099173553719,2.160281262059897
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,258,1,1574,83,84,674314,19,19,430,430,1027,0.5330578512396694,2.2030292989833637
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,273,2,2325,142,143,659776,24,24,538,538,1008,0.5640495867768595,2.2777387670968534
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,271,3,2748,185,186,648963,27,27,481,481,1013,0.5599173553719008,1.8315759650945485
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,263,2,2356,125,126,681549,21,21,519,519,1010,0.5433884297520661,2.2468751915822485
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,261,3,2633,163,164,653262,21,21,434,434,1011,0.5392561983471075,1.982238937872096
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,258,2,2315,128,129,646963,26,26,549,549,1028,0.5330578512396694,2.1204702963548603
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,263,1,2247,104,105,628732,18,18,422,422,1000,0.5433884297520661,2.2050373668040595
com.werken.saxpath.XPathLexer,BRANCH,QMOSA,484,458,44,271,2,2173,128,129,662630,23,23,433,433,1016,0.5599173553719008,2.2185369390693945
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2909,148,149,245211,6,6,86,86,1003,0.4736842105263158,1.3471567251844307
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2429,160,161,193866,9,9,95,95,1026,0.4736842105263158,1.3230467548543288
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2467,156,157,169458,6,6,48,48,1014,0.4736842105263158,1.2044353512761192
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,3146,150,151,204355,6,6,116,116,1015,0.4736842105263158,1.2617727102823324
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2753,154,155,194393,7,7,80,80,1010,0.4736842105263158,1.1700954159368475
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2762,152,153,188362,6,6,80,80,1011,0.4736842105263158,1.192340490713539
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2552,151,152,172241,8,8,104,104,1009,0.4736842105263158,1.2312163522266153
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,3396,152,153,199971,6,6,89,89,1013,0.4736842105263158,1.4554031947163155
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2759,151,152,194869,7,7,96,96,1018,0.4736842105263158,1.3318320806535342
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2556,150,151,179293,5,5,52,52,1022,0.4736842105263158,1.3427335553714466
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2251,149,150,190893,7,7,116,116,1005,0.4736842105263158,1.2914970732730695
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2874,148,149,187720,7,7,74,74,1001,0.4736842105263158,1.3125096358111998
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2771,150,151,182274,8,8,92,92,1016,0.4736842105263158,1.3097599400892574
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2724,153,154,190323,5,5,64,64,1029,0.4736842105263158,1.5916778383511905
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2267,152,153,243004,6,6,56,56,1020,0.4736842105263158,1.3550297188146079
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2373,152,153,228475,5,5,48,48,1002,0.4736842105263158,1.2031243607778306
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2969,153,154,253548,6,6,109,109,1007,0.4736842105263158,1.4886842072410742
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,3079,154,155,189132,6,6,114,114,1023,0.4736842105263158,1.3913837396788784
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2798,148,149,189431,6,6,79,79,1000,0.4736842105263158,1.3656209839401583
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2794,157,158,182118,5,5,85,85,1028,0.4736842105263158,1.4514149481753582
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2290,155,156,180509,8,8,107,107,1017,0.4736842105263158,1.27917074150828
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2654,145,146,177999,6,6,100,100,1019,0.4736842105263158,1.3019654954169804
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,3099,154,155,199703,5,5,75,75,1027,0.4736842105263158,1.4730319943191232
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2758,154,155,180695,5,5,85,85,1012,0.4736842105263158,1.4149920813735846
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2853,152,153,250880,6,6,80,80,1025,0.4736842105263158,1.4399849304010044
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2706,146,147,234436,6,6,79,79,1021,0.4736842105263158,1.364301840163469
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2801,150,151,201459,6,6,90,90,1024,0.4736842105263158,1.5575013943165918
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,37,2,2527,154,155,253651,5,5,72,72,1006,0.4868421052631579,1.5511908664026586
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2791,151,152,177202,5,5,101,101,1008,0.4736842105263158,1.5474188222374945
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,3746,150,151,191835,5,5,64,64,1004,0.4736842105263158,1.4569087245549104
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,216,31576,10959,10960,621781,8,8,239,239,1005,0.034883720930232565,0.5984364678477557
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,14,192,40199,9436,9437,620884,7,7,140,140,1019,0.03255813953488372,0.5849063660317286
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,301,52093,15387,15388,621634,8,8,85,85,1006,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,234,28711,11801,11802,621625,8,8,61,61,1016,0.0372093023255814,0.7717232629877421
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,13,120,14609,5805,5806,626606,7,7,119,119,1022,0.03023255813953488,0.5849063660317287
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,133,13740,6473,6474,624210,7,7,182,182,1007,0.034883720930232565,0.8669179411777299
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,13,278,39919,14037,14038,622749,5,5,96,96,1020,0.03023255813953488,0.8999619340660531
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,349,49820,17713,17714,621750,7,7,67,67,1010,0.0372093023255814,0.7418509786986015
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,325,44087,16533,16534,622203,9,9,43,43,1024,0.0372093023255814,0.6540115590500173
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,303,40350,15450,15451,623061,7,7,98,98,1026,0.034883720930232565,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,270,29344,13515,13516,622635,8,8,93,93,1003,0.0372093023255814,0.5984364678477557
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,236,28509,12017,12018,622619,7,7,59,59,1004,0.0372093023255814,0.7829484176202844
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,14,152,15535,7629,7630,626751,7,7,96,96,1028,0.03255813953488372,0.5849063660317286
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,313,45644,15847,15848,621138,7,7,56,56,1000,0.034883720930232565,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,253,33946,12819,12820,621257,7,7,163,163,1001,0.034883720930232565,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,290,44353,14612,14613,621708,7,7,68,68,1011,0.0372093023255814,0.7418509786986015
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,14,258,36302,12972,12973,621658,6,6,83,83,1023,0.03255813953488372,0.8654928084817017
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,193,23984,9676,9677,623950,7,7,153,153,1025,0.034883720930232565,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,13,271,62555,13884,13885,623072,6,6,131,131,1017,0.03023255813953488,0.6823907603703501
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,305,38322,15632,15633,622272,7,7,67,67,1008,0.0372093023255814,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,338,50625,17098,17099,620124,7,7,95,95,1013,0.034883720930232565,0.7418509786986015
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,276,35126,14100,14101,623062,6,6,84,84,1021,0.034883720930232565,0.9134398205569986
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,13,132,12230,6612,6613,621707,7,7,149,149,1015,0.03023255813953488,0.4858853402374508
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,16,319,48942,16174,16175,623757,7,7,50,50,1014,0.0372093023255814,0.808994354305135
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,248,26894,12577,12578,622117,8,8,114,114,1018,0.034883720930232565,0.621226662447
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,293,38914,14782,14783,619174,8,8,116,116,1009,0.034883720930232565,0.5117930702777626
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,14,206,30409,10255,10256,621088,6,6,128,128,1027,0.03255813953488372,0.8654928084817017
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,15,361,59287,18374,18375,622842,7,7,67,67,1029,0.034883720930232565,0.6839273918260066
freemind.controller.Controller,BRANCH,QMOSA,430,298,182,14,114,13775,5460,5461,624432,7,7,131,131,1012,0.03255813953488372,0.5849063660317286
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1291,103,104,30789,9,9,177,177,1020,1.0,2.4558391790270693
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1471,104,105,30887,10,10,236,236,1004,1.0,2.432545457330879
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1654,102,103,36250,4,4,85,85,1007,1.0,2.6150263390928568
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2225,155,156,48741,9,9,220,220,1022,1.0,2.517970848212144
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2585,208,209,51585,10,10,198,198,1021,0.9736842105263158,2.2754760280522417
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,3052,206,207,40138,9,9,188,188,1018,0.9736842105263158,2.384071972640002
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2227,207,208,45519,9,9,161,161,1012,0.9736842105263158,2.4253922312417027
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2451,154,155,37918,9,9,175,175,1016,1.0,2.5794166294911145
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,35,3,3061,199,200,45864,7,7,154,154,1008,0.9210526315789472,2.4043186514087687
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2893,152,153,41711,8,8,173,173,1005,1.0,2.568562626591372
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1570,103,104,32152,9,9,247,247,1029,1.0,2.3803323047056506
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1470,102,103,34594,10,10,235,235,1000,1.0,2.360497585276279
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,3,2799,209,210,53885,9,9,207,207,1015,1.0,2.3745793257968595
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2069,152,153,36997,8,8,173,173,1011,1.0,2.4866137432646123
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,36,3,2338,204,205,34835,11,11,226,226,1017,0.9473684210526316,2.3570438897443013
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2804,206,207,41648,9,9,160,160,1006,0.9736842105263158,2.4004841526346987
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,34,3,1937,206,207,41506,9,9,182,182,1013,0.8947368421052632,2.121144234136384
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2370,157,158,34073,9,9,170,170,1003,1.0,2.4316847103393755
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1390,100,101,27929,8,8,186,186,1026,1.0,2.4368350543371924
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,3,3176,202,203,43553,7,7,168,168,1023,1.0,2.56389973500005
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2815,201,202,53930,6,6,125,125,1002,0.9736842105263158,2.465031470973598
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,36,3,2410,207,208,52509,6,6,157,157,1001,0.9473684210526316,2.5191063914065506
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2754,192,193,55025,6,6,140,140,1010,0.9736842105263158,2.4832275038858325
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2265,156,157,47950,9,9,204,204,1024,1.0,2.5319778739534025
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,37,3,2113,209,210,53566,10,10,204,204,1028,0.9736842105263158,2.5738360194654657
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,1,1702,101,102,40441,8,8,199,199,1019,1.0,2.5946834994158565
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2341,155,156,44227,9,9,182,182,1025,1.0,2.450378273242475
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,0,638,50,51,27261,10,10,232,232,1009,1.0,2.5549015184334123
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,38,2,2016,152,153,43769,7,7,135,135,1027,1.0,2.5602327042061632
macaw.businessLayer.SupportingDocument,BRANCH,QMOSA,38,20,20,35,3,2951,204,205,52001,6,6,132,132,1014,0.9210526315789472,2.5839445696232968
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,113,2,2338,157,158,696952,18,18,333,333,1025,0.7385620915032679,2.920042815376336
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,121,4,3317,220,221,678602,27,27,598,598,1008,0.7908496732026143,2.5256107127198937
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,128,3,3359,203,204,685416,23,23,426,426,1010,0.8366013071895425,2.821743980238993
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,117,3,2722,200,201,690318,22,22,393,393,1022,0.7647058823529411,2.81915949366943
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,125,3,2553,184,185,705607,29,29,676,676,1013,0.8169934640522876,2.97098371094042
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,108,5,3632,316,317,654023,20,20,331,331,1006,0.7058823529411765,2.7512352380941247
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,107,5,2606,296,297,655463,20,20,304,304,1029,0.6993464052287581,2.4012800171764828
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,118,3,2958,199,200,699854,21,21,399,399,1028,0.7712418300653595,2.8644117161497906
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,115,2,2277,116,117,693316,13,13,356,356,1001,0.7516339869281046,2.8800719705477897
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,111,4,3150,243,244,701292,17,17,381,381,1012,0.7254901960784313,2.8256052869781585
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,102,4,3085,260,261,654591,16,16,295,295,1021,0.6666666666666666,2.6958763206594067
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,119,3,3060,175,176,680015,15,15,334,334,1017,0.7777777777777778,3.1318233028763585
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,122,3,3369,181,182,693425,25,25,545,545,1015,0.7973856209150327,2.784256216719225
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,112,3,3205,179,180,684959,23,23,445,445,1004,0.7320261437908496,2.6206793517567326
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,115,4,3493,260,261,674994,21,21,370,370,1009,0.7516339869281046,2.6530509285275867
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,119,4,3119,223,224,689653,23,23,429,429,1026,0.7777777777777778,2.8824773390861984
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,124,4,3772,250,251,691798,27,27,504,504,1000,0.8104575163398693,2.5808557566650294
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,108,4,2731,232,233,672862,21,21,424,424,1016,0.7058823529411765,2.72795582008166
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,110,4,2828,219,220,678978,17,17,334,334,1014,0.7189542483660131,2.9217191984306967
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,117,3,2786,199,200,689980,20,20,391,391,1019,0.7647058823529411,2.875092202192129
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,109,2,2364,135,136,684016,15,15,405,405,1027,0.7124183006535948,2.9339984810393527
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,118,3,2897,170,171,693930,21,21,434,434,1024,0.7712418300653595,2.504075164648092
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,120,4,3630,242,243,690071,24,24,518,518,1020,0.7843137254901961,3.1186527327959044
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,119,3,3341,164,165,692083,23,23,568,568,1003,0.7777777777777778,2.727447556523555
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,112,2,2554,142,143,698474,23,23,481,481,1018,0.7320261437908496,2.573167691531675
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,114,4,3269,219,220,695283,22,22,400,400,1005,0.7450980392156863,2.7368971305813714
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,122,4,3472,220,221,684727,23,23,364,364,1023,0.7973856209150327,2.7692271313577805
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,114,3,2959,205,206,670708,23,23,480,480,1002,0.7450980392156863,2.8107483796845782
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,125,3,3155,185,186,707438,22,22,454,454,1011,0.8169934640522876,2.984751958712765
macaw.businessLayer.Variable,BRANCH,QMOSA,153,96,68,115,4,3102,227,228,667326,19,19,363,363,1007,0.7516339869281046,3.0189512418826765
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,107,156699,4953,4954,608984,1,1,16,16,1022,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,205,189928,10665,10666,604602,2,2,11,11,1025,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,168,176777,8756,8757,605735,1,1,7,7,1020,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,137,162504,6908,6909,605937,2,2,17,17,1027,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,104,160301,4869,4870,606556,1,1,14,14,1002,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,109,159909,5397,5398,605424,1,1,16,16,1000,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,191,187471,9929,9930,607868,2,2,24,24,1029,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,172,188635,8921,8922,605032,1,1,5,5,1026,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,120,173337,6019,6020,605002,1,1,17,17,1014,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,158,194551,8220,8221,606031,1,1,8,8,1004,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,112,151340,5465,5466,603959,1,1,19,19,1024,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,122,161734,5628,5629,607183,1,1,17,17,1001,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,141,183534,7317,7318,606174,1,1,11,11,1003,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,124,175857,6218,6219,605322,1,1,15,15,1007,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,179,190855,9303,9304,606544,1,1,8,8,1010,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,225,203131,11760,11761,605422,1,1,5,5,1013,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,210,199328,10970,10971,603741,2,2,12,12,1009,0.0967741935483871,0.6648306744273791
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,103,142060,4625,4626,607570,1,1,16,16,1011,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,160,171319,8297,8298,606917,2,2,19,19,1012,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,198,193806,10322,10323,605363,1,1,5,5,1008,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,96,136817,4054,4055,607563,1,1,19,19,1016,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,123,164977,6278,6279,606023,1,1,10,10,1023,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,144,182947,7284,7285,605210,1,1,10,10,1006,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,137,164024,7071,7072,605566,1,1,11,11,1015,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,213,191339,11159,11160,605150,2,2,18,18,1018,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,127,159914,6377,6378,604659,1,1,15,15,1019,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,177,182034,9283,9284,604641,1,1,5,5,1021,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,228,199699,11921,11922,605989,2,2,20,20,1028,0.0967741935483871,0.6931471805599453
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,117,166645,5891,5892,605017,1,1,13,13,1017,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.DAO.Product,BRANCH,QMOSA,31,30,2,3,130,178053,6626,6627,606083,1,1,9,9,1005,0.0967741935483871,0.6365141682948128
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,51,28,37712,1384,1385,626376,10,10,186,186,1029,0.408,2.4997355011271227
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,49,42,49859,2165,2166,622921,13,13,134,134,1004,0.392,2.1994301444770623
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,57,28,39688,1287,1288,623877,14,14,230,230,1009,0.456,2.4330077139254658
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,53,26,37435,1264,1265,621734,13,13,182,182,1022,0.424,2.1897964912241514
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,56,26,36253,1241,1242,625619,14,14,248,248,1024,0.44799999999999995,2.4165427434780637
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,52,26,33229,1235,1236,619113,10,10,168,168,1026,0.41600000000000004,2.503602562585288
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,55,39,51540,1878,1879,620215,16,16,195,195,1008,0.44,2.2462748831316413
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,47,31,39989,1579,1580,622286,11,11,160,160,1013,0.376,2.4082723096757155
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,61,25,35677,1120,1121,630908,17,17,277,277,1014,0.488,2.508534604426845
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,47,26,31775,1339,1340,624574,11,11,147,147,1015,0.376,2.4076334812796176
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,47,43,44864,2207,2208,617409,13,13,181,181,1005,0.376,2.1151169218108463
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,51,29,39675,1334,1335,620030,11,11,195,195,1006,0.408,2.611725403272039
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,58,26,36904,1228,1229,626955,15,15,265,265,1010,0.46399999999999997,2.4808435756088354
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,51,27,35998,1353,1354,624774,12,12,208,208,1011,0.408,2.328690787035569
net.kencochrane.a4j.file.FileUtil,BRANCH,QMOSA,125,124,25,53,26,32815,1279,1280,624314,13,13,169,169,1016,0.424,2.3824766129089388
